6.601140000e+00 3.300570000e-04 1.589895799e-03 -2.222328410e-01 3.580650055e-02
6.640200000e+00 3.320100000e-04 1.440346252e-02 7.929252928e-01 9.529793415e-01
6.679260000e+00 3.339630000e-04 4.913738024e-02 7.564888665e-01 6.064325819e-01
6.718320000e+00 3.359160000e-04 5.972678586e-02 -2.832194665e-01 -5.442876857e-01
6.757380000e+00 3.378690000e-04 3.212775450e-02 -9.473173980e-01 -9.732430768e-01
6.796440000e+00 3.398220000e-04 2.942646742e-03 -3.550645694e-01 -1.116076873e-01
6.835500000e+00 3.417750000e-04 1.087730501e-02 7.080810258e-01 8.980275758e-01
6.874560000e+00 3.437280000e-04 4.540858357e-02 8.321541209e-01 7.168132581e-01
6.913620000e+00 3.456810000e-04 6.074036345e-02 -1.473932086e-01 -4.149473356e-01
6.952680000e+00 3.476340000e-04 3.653928873e-02 -9.314658027e-01 -9.964577209e-01
6.991740000e+00 3.495870000e-04 4.901280526e-03 -4.802102440e-01 -2.565930269e-01
7.030800000e+00 3.515400000e-04 7.785270370e-03 6.079087349e-01 8.235325976e-01
7.069860000e+00 3.534930000e-04 4.136641146e-02 8.898059719e-01 8.115943756e-01
7.108920000e+00 3.554460000e-04 6.110867732e-02 -8.376445862e-03 -2.765767462e-01
7.147980000e+00 3.573990000e-04 4.082943761e-02 -8.954507323e-01 -9.979870790e-01
7.187040000e+00 3.593520000e-04 7.423395976e-03 -5.949609792e-01 -3.959942929e-01
7.226100000e+00 3.613050000e-04 5.194287852e-03 4.945772929e-01 7.311155947e-01
7.265160000e+00 3.632580000e-04 3.709836176e-02 9.281960710e-01 8.887132725e-01
7.304220000e+00 3.652110000e-04 6.082375149e-02 1.308216499e-01 -1.321871900e-01
7.343280000e+00 3.671640000e-04 4.490532916e-02 -8.400520829e-01 -9.777978685e-01
7.382340000e+00 3.691170000e-04 1.045439374e-02 -6.968323955e-01 -5.267777828e-01
7.421400000e+00 3.710700000e-04 3.160441482e-03 3.705395623e-01 6.227877805e-01
7.460460000e+00 3.730230000e-04 3.269682144e-02 9.464934712e-01 9.464916584e-01
7.499520000e+00 3.749760000e-04 5.989175074e-02 2.671877386e-01 1.507907324e-02
7.538580000e+00 3.769290000e-04 4.867872951e-02 -7.664687495e-01 -9.363294547e-01
7.577640000e+00 3.788820000e-04 1.392865847e-02 -7.836196660e-01 -6.460973374e-01
7.616700000e+00 3.808350000e-04 1.727755242e-03 2.384808037e-01 5.009066254e-01
7.655760000e+00 3.827880000e-04 2.825706762e-02 9.443021677e-01 9.836721383e-01
7.694820000e+00 3.847410000e-04 5.833284785e-02 3.977698652e-01 1.620171801e-01
7.733880000e+00 3.866940000e-04 5.206795365e-02 -6.762937814e-01 -8.744842887e-01
7.772940000e+00 3.886470000e-04 1.777097989e-02 -8.534438036e-01 -7.513562798e-01
7.812000000e+00 3.906000000e-04 9.272386527e-04 1.012598161e-01 3.681245527e-01
7.851060000e+00 3.925530000e-04 2.387520472e-02 9.216696536e-01 9.994455769e-01
7.890120000e+00 3.945060000e-04 5.618078527e-02 5.197416140e-01 3.054294084e-01
7.929180000e+00 3.964590000e-04 5.499963151e-02 -5.714790950e-01 -7.936082681e-01
7.968240000e+00 3.984120000e-04 2.189818043e-02 -9.047934809e-01 -8.402639255e-01
8.007300000e+00 4.003650000e-04 7.762173426e-04 -3.815318103e-02 2.273312156e-01
8.046360000e+00 4.023180000e-04 1.964608382e-02 8.790857180e-01 9.934687065e-01
8.085420000e+00 4.042710000e-04 5.348214501e-02 6.304625221e-01 4.421947675e-01
8.124480000e+00 4.062240000e-04 5.741029949e-02 -4.542937694e-01 -6.954614472e-01
8.163540000e+00 4.081770000e-04 2.622091571e-02 -9.365571971e-01 -9.108854330e-01
8.202600000e+00 4.101300000e-04 1.277957859e-03 -1.767403355e-01 8.159061157e-02
8.241660000e+00 4.120830000e-04 1.566124954e-02 8.174721765e-01 9.658715982e-01
8.280720000e+00 4.140360000e-04 5.029534285e-02 7.275356608e-01 5.693369185e-01
8.319780000e+00 4.159890000e-04 5.924777054e-02 -3.272742234e-01 -5.821797339e-01
8.358840000e+00 4.179420000e-04 3.064560884e-02 -9.480472616e-01 -9.616839106e-01
8.397900000e+00 4.198950000e-04 2.421596340e-03 -3.115015477e-01 -6.592559795e-02
8.436960000e+00 4.218480000e-04 1.200695887e-02 7.381629810e-01 9.172548304e-01
8.476020000e+00 4.238010000e-04 4.668936004e-02 8.088598743e-01 6.840889463e-01
8.515080000e+00 4.257540000e-04 6.047226605e-02 -1.931702434e-01 -4.562284072e-01
8.554140000e+00 4.277070000e-04 3.507647586e-02 -9.390149070e-01 -9.915538628e-01
8.593200000e+00 4.296600000e-04 4.182373145e-03 -4.395195851e-01 -2.120071099e-01
8.632260000e+00 4.316130000e-04 8.762313349e-03 6.428746296e-01 8.486764196e-01
8.671320000e+00 4.335660000e-04 4.274225316e-02 8.726747637e-01 7.839535743e-01
8.710380000e+00 4.355190000e-04 6.105727749e-02 -5.488487768e-02 -3.203484671e-01
8.749440000e+00 4.374720000e-04 3.941759945e-02 -9.096558239e-01 -9.998452486e-01
8.788500000e+00 4.394250000e-04 6.522170154e-03 -5.580233932e-01 -3.534748438e-01
8.827560000e+00 4.413780000e-04 5.997546887e-03 5.336702180e-01 7.616287947e-01
8.866620000e+00 4.433310000e-04 3.853946231e-02 9.175987555e-01 8.667575111e-01
8.905680000e+00 4.452840000e-04 6.099013879e-02 8.458858154e-02 -1.774969837e-01
8.944740000e+00 4.472370000e-04 4.357500475e-02 -8.606055062e-01 -9.863776277e-01
8.983800000e+00 4.491900000e-04 9.390335582e-03 -6.644477186e-01 -4.872501257e-01
9.022860000e+00 4.511430000e-04 3.772505641e-03 4.129133087e-01 6.580063188e-01
9.061920000e+00 4.530960000e-04 3.417196277e-02 9.426594825e-01 9.306987463e-01
9.100980000e+00 4.550490000e-04 6.027230075e-02 2.222309199e-01 -3.078274443e-02
9.140040000e+00 4.570020000e-04 4.745869413e-02 -7.929255599e-01 -9.514440875e-01
9.179100000e+00 4.589550000e-04 1.272477936e-02 -7.564887075e-01 -6.104216880e-01
9.218160000e+00 4.609080000e-04 2.135352817e-03 2.832180623e-01 5.400640630e-01
9.257220000e+00 4.628610000e-04 2.973429530e-02 9.473145418e-01 9.743857670e-01
9.296280000e+00 4.648140000e-04 5.891930041e-02 3.550624574e-01 1.166014004e-01
9.335340000e+00 4.667670000e-04 5.098459531e-02 -7.080813645e-01 -8.958048648e-01
9.374400000e+00 4.687200000e-04 1.645331854e-02 -8.321540369e-01 -7.203090249e-01
9.413460000e+00 4.706730000e-04 1.121524927e-03 1.473921690e-01 4.103687309e-01
9.452520000e+00 4.726260000e-04 2.532251958e-02 9.314630922e-01 9.968678396e-01
9.491580000e+00 4.745790000e-04 5.696042398e-02 4.802080072e-01 2.614480219e-01
9.530640000e+00 4.765320000e-04 5.407638053e-02 -6.079092564e-01 -8.206708012e-01
9.569700000e+00 4.784850000e-04 2.049523901e-02 -8.898057215e-01 -8.145207271e-01
9.608760000e+00 4.804380000e-04 7.529654740e-04 8.375667011e-03 2.717428007e-01
9.647820000e+00 4.823910000e-04 2.103213478e-02 8.954482062e-01 9.976557011e-01
9.686880000e+00 4.843440000e-04 5.443807244e-02 5.949586296e-01 4.006049137e-01
9.725940000e+00 4.862970000e-04 5.666712032e-02 -4.945779832e-01 -7.276769923e-01
9.765000000e+00 4.882500000e-04 2.476304309e-02 -9.281958034e-01 -8.910065242e-01
9.804060000e+00 4.902030000e-04 1.037650487e-03 -1.308221945e-01 1.272031020e-01
9.843120000e+00 4.921560000e-04 1.695601226e-02 8.400496326e-01 9.767322057e-01
9.882180000e+00 4.941090000e-04 5.140684505e-02 6.968299517e-01 5.310436913e-01
9.921240000e+00 4.960620000e-04 5.870073055e-02 -3.705404532e-01 -6.188472042e-01
9.960300000e+00 4.980150000e-04 2.916434329e-02 -9.464932715e-01 -9.481019037e-01
9.999360000e+00 4.999680000e-04 1.969415308e-03 -2.671881762e-01 -2.010483833e-02
1.003842000e+01 5.019210000e-04 1.318238562e-02 7.664666060e-01 9.345526982e-01
1.007748000e+01 5.038740000e-04 4.793235664e-02 7.836171161e-01 6.499256973e-01
1.011654000e+01 5.058270000e-04 6.013318733e-02 -2.384818541e-01 -4.965498315e-01
1.015560000e+01 5.077800000e-04 3.360386268e-02 -9.443019656e-01 -9.845643345e-01
1.019466000e+01 5.097330000e-04 3.528087539e-03 -3.977702145e-01 -1.669752496e-01
1.023372000e+01 5.116860000e-04 9.792940004e-03 6.762917469e-01 8.720351050e-01
1.027278000e+01 5.136390000e-04 4.408981724e-02 8.534412185e-01 7.546637768e-01
1.031184000e+01 5.155920000e-04 6.093348047e-02 -1.012610036e-01 -3.634463555e-01
1.035090000e+01 5.175450000e-04 3.798549695e-02 -9.216694593e-01 -9.996003077e-01
1.038996000e+01 5.194980000e-04 5.679924141e-03 -5.197417049e-01 -3.102118829e-01
1.042902000e+01 5.214510000e-04 6.861044504e-03 5.714774117e-01 7.905399572e-01
1.046808000e+01 5.234040000e-04 3.996240415e-02 9.047909128e-01 8.429785807e-01
1.050714000e+01 5.253570000e-04 6.108428433e-02 3.815181937e-02 -2.224334237e-01
1.054620000e+01 5.273100000e-04 4.221439471e-02 -8.790856601e-01 -9.928826046e-01
1.058526000e+01 5.292630000e-04 8.378342177e-03 -6.304624728e-01 -4.466975691e-01
1.062432000e+01 5.312160000e-04 4.450163365e-03 4.542921571e-01 6.918407829e-01
1.066338000e+01 5.331690000e-04 3.563946127e-02 9.365546172e-01 9.129481690e-01
1.070244000e+01 5.351220000e-04 6.058233233e-02 1.767387741e-01 -7.657981255e-02
1.074150000e+01 5.370750000e-04 4.619901137e-02 -8.174722176e-01 -9.645574185e-01
1.078056000e+01 5.390280000e-04 1.156492722e-02 -7.275355205e-01 -5.734620556e-01
1.081962000e+01 5.409810000e-04 2.612483092e-03 3.272729190e-01 5.780855105e-01
1.085868000e+01 5.429340000e-04 3.121456525e-02 9.480447339e-01 9.630498374e-01
1.089774000e+01 5.448870000e-04 5.943848836e-02 3.114997482e-01 7.094035719e-02
1.093680000e+01 5.468400000e-04 4.985309001e-02 -7.381631493e-01 -9.152411726e-01
1.097586000e+01 5.487930000e-04 1.517069686e-02 -8.088596533e-01 -6.877466460e-01
1.101492000e+01 5.507460000e-04 1.387781551e-03 1.931693179e-01 4.517497246e-01
1.105398000e+01 5.526990000e-04 2.678349988e-02 9.390125502e-01 9.921932547e-01
1.109304000e+01 5.546520000e-04 5.767751154e-02 4.395176899e-01 2.169166963e-01
1.113210000e+01 5.566050000e-04 5.309752886e-02 -6.428749578e-01 -8.460071057e-01
1.117116000e+01 5.585580000e-04 1.911759536e-02 -8.726743590e-01 -7.870642364e-01
1.121022000e+01 5.605110000e-04 8.025673561e-04 5.488420327e-02 3.155827921e-01
1.124928000e+01 5.624640000e-04 2.244218207e-02 9.096534968e-01 9.997441908e-01
1.128834000e+01 5.644170000e-04 5.533751977e-02 5.580213976e-01 3.581724131e-01
1.132740000e+01 5.663700000e-04 5.586209404e-02 -5.336706882e-01 -7.583619153e-01
1.136646000e+01 5.683230000e-04 2.332018207e-02 -9.175984496e-01 -8.692534402e-01
1.140552000e+01 5.702760000e-04 8.695067815e-04 -8.458902965e-02 1.725480287e-01
1.144458000e+01 5.722290000e-04 1.828458629e-02 8.606032985e-01 9.855383194e-01
1.148364000e+01 5.741820000e-04 5.246916462e-02 6.644455818e-01 4.916334476e-01
1.152270000e+01 5.761350000e-04 5.808693927e-02 -4.129139106e-01 -6.542129689e-01
1.156176000e+01 5.780880000e-04 2.768748186e-02 -9.426591409e-01 -9.325256251e-01
1.160082000e+01 5.800410000e-04 1.587149081e-03 -2.222312148e-01 2.575821054e-02
1.163988000e+01 5.819940000e-04 1.440071026e-02 7.929236411e-01 9.498847941e-01
1.167894000e+01 5.839470000e-04 4.913453588e-02 7.564865015e-01 6.143953710e-01
1.171800000e+01 5.859000000e-04 5.972390138e-02 -2.832188868e-01 -5.358267950e-01
